id,employeeNumber,Center,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
3e138e17-0d12-435b-934e-784d8f356a8a,NP36850,53-PB-JLN-DFC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:28,22-09-2025 10:36,0,9,9,9.14,9.14,0,0.14,0.14
aba3c299-ab67-49aa-be5c-6cae9095f1e0,NP36851,114-AP-KRN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:14,22-09-2025 13:34,0,9,9,9.34,9.34,0,0.34,0.34
dae87733-363c-4a0d-84a9-198c093c76c5,NP36852,56-GJ-VDD-RMR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T14:30:00Z,2025-09-23T02:30:00Z,22-09-2025 16:05,23-09-2025 02:38,0,12,11.5,10.55,10.55,0,0,0
9f8782a2-fa30-4777-ab14-ef16dbcb950e,NP36853,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
ba4d9524-4c5e-4d73-81eb-c2a2849b10e8,NP36854,135-WB-KOL-TRC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:09,22-09-2025 16:41,0,9,9,9.53,9.53,0,0.53,0.53
60803b12-643f-4683-9d11-0cfc2c184ba5,NP36855,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,21-09-2025 22:39,22-09-2025 19:23,0,9,9,20.73,20.73,0,11.73,11.73
5c0d47c9-3ce3-4720-9eb7-9f255b36e65f,NP36856,97-AP-CHR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:34,22-09-2025 09:35,0,9,9,9.02,9.02,0,0.02,0.02
1e018b17-b0ee-41c5-97ef-eeab368a6bb5,NP36857,234-WB-HLZ-BLG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 04:34,22-09-2025 13:40,0,9,8.5,9.09,9.09,0,0.59,0.09
32e2399e-7631-4189-9830-e3743da9096d,NP36858,53-PB-JLN-DFC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:18,22-09-2025 15:31,0,9,9,9.22,9.22,0,0.22,0.22
9adb5e24-3228-4bac-a223-54a81b0a3578,NP36859,355-AS-SCR-MHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 03:40,22-09-2025 12:44,0,9,8.5,9.07,9.07,0,0.57,0.07
149cfe56-56e1-4395-893f-2ba61529a4e4,NP36860,347-MH-WDR-SGI-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 08:08,22-09-2025 17:09,0,9,9,9,9,0,0,0
89c5da5e-8691-45cd-88db-f86f556197d5,NP36861,378-BH-DBG-VIR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
05f63531-4759-4900-badf-fae450e89df4,NP36862,54-TN-CMB-GPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:29,22-09-2025 14:45,0,9,9,8.26,8.26,0,0,0
4635b898-149c-4a57-96b9-c86dde57bb95,NP36863,275-GJ-AHM-MAN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:00:00Z,2025-09-22T12:00:00Z,22-09-2025 02:41,22-09-2025 11:55,0,9,8.5,9.23,9.23,0,0.73,0.23
283cac4e-ccd3-4334-8347-d05cb493727d,NP36864,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:56,22-09-2025 13:38,0,9,9,9.71,9.71,0,0.71,0.71
1fd60736-2867-47c4-af83-710234223411,NP36865,113-AP-GTR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:24,22-09-2025 13:36,0,9,9,9.2,9.2,0,0.2,0.2
c6d7b701-6a34-457e-98e3-13cd74bcbb67,NP36866,388-JH-RNC-IPC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:22,22-09-2025 16:22,0,9,9,8.99,8.99,0,0,0
edd98a46-da34-4945-b441-d4165c56f17a,NP36867,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:20,22-09-2025 12:58,0,9,9,10.64,10.64,0,1.64,1.64
24c45bf7-db90-4f99-97a3-e0b98a379ce7,NP36868,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
c5cf7ca2-c3e5-4ebe-a97d-a5fe8ffe879c,NP36869,550-UP-BST-AVC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
9e70247b-2af6-4f6c-b5d9-f654d2859cd0,NP36870,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
1bb4b457-9495-4a2f-af42-2a4bbc9ee6cc,NP36871,244-AP-VZM-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T12:00:00Z,22-09-2025 03:20,22-09-2025 12:48,0,8,7.5,9.46,9.46,0,1.96,1.46
6b4bb0c6-d3cf-4d08-b343-b43825e1d845,NP36872,227-RJ-SHP-SBS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:45,22-09-2025 11:47,0,9,9,9.04,9.04,0,0.04,0.04
4bfd94b0-77df-4f06-be61-b26731e9f1f2,NP36873,68-UP-GZB-VSH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T08:30:00Z,,,0,6,5.5,0,0,0,0,0
91dd7ea7-73af-462d-8d7f-c4c46882e5d6,NP36874,241-JH-JSP-YKC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 04:39,22-09-2025 13:45,0,9,8.5,9.1,9.1,0,0.6,0.1
986f57b2-1b28-446a-8c54-bdb1f1306a5c,NP36875,243-AP-ELR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:30,22-09-2025 16:16,0,9,9,10.77,10.77,0,1.77,1.77
0ad3305e-0ec0-4856-b021-0c1d298e68c6,NP36876,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:32,22-09-2025 12:47,0,9,9,9.2,3.87,5.33,0,0.2
71804073-66f6-4e34-9432-269ab77adeb0,NP36877,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
f1c4264e-5529-4aa8-83fb-eeeaa2aecc7d,NP36878,378-BH-DBG-VIR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 01:25,22-09-2025 15:31,0,9,8.5,14.11,14.11,0,5.61,5.11
0767cc56-0673-407a-b11f-686b4b3b6ea0,NP36879,394-PY-SBD-AAS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T11:30:00Z,22-09-2025 03:33,22-09-2025 11:38,0,8,7.5,8.09,8.09,0,0.59,0.09
05ced85d-cb0d-4518-93a1-f3297139b6e4,NP36880,322-UP-JNU-HBP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:26,22-09-2025 14:46,0,9,9,10.33,10.33,0,1.33,1.33
ca2b2fcf-088e-4fb9-a85e-6bc87774ca54,NP36881,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:59,22-09-2025 11:43,0,9,9,7.8,5.01,2.79,0,0
8c427240-d245-45c9-8def-27965d489454,NP36882,334-BH-SSM-JMR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:34,22-09-2025 12:57,0,9,9,10.37,10.37,0,1.37,1.37
feb5b6b6-fcea-4ceb-8440-0a0b24ce103d,NP36883,334-BH-SSM-JMR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:20,22-09-2025 15:30,0,9,9,9.17,9.17,0,0.17,0.17
4ab4689d-1e0f-44ab-b144-5ca9f1a25c1c,NP36884,601-BH-DBG-GMR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
bb9a8025-19bb-4416-8d76-e1d09c1b0d7c,NP36885,286-BH-HJP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:54,22-09-2025 11:09,0,9,9,9.25,9.25,0,0.25,0.25
c4d6d389-6054-411a-8e55-1d19f71bc2a5,NP36886,68-UP-GZB-VSH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T08:30:00Z,22-09-2025 02:26,22-09-2025 08:37,0,6,5.5,6.18,6.18,0,0.68,0.18
28c2a270-52ad-47e9-bc60-788190cf0025,NP36887,327-MH-PUN-WKD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
18371d48-6418-45fa-a3b3-e99b570687a1,NP36888,194-TN-CHE-KKS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T12:00:00Z,22-09-2025 03:47,22-09-2025 12:21,0,8,7.5,8.56,8.56,0,1.06,0.56
5e7adf6e-9798-4a2f-bff0-cfa1657ec7ce,NP36889,261-HR-KKT-SPR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:53,22-09-2025 10:00,0,9,9,9.12,9.12,0,0.12,0.12
29427ad9-9b53-4e5b-845e-36b5bac9ca68,NP36890,593-GJ-GMB-GSI-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
e28b4433-d7d8-4c16-87fc-82d02e806de0,NP36891,402-KA-MWM-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:46,22-09-2025 09:59,0,9,9,4.22,4.22,0,0,0
d4a354f4-44e7-4341-a830-0008352ee082,NP36892,158-WB-BDL-LBM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:40,22-09-2025 13:05,0,9,9,9.42,9.42,0,0.42,0.42
e6dd48e1-5cf0-4b22-a1b8-1c2d84d2cae5,NP36893,84-HR-PCK-S6-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:25,22-09-2025 12:35,0,9,9,8.16,8.16,0,0,0
29482518-0bf3-4394-83c0-b6cb6248f0b5,NP36894,250-BH-BHS-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T12:30:00Z,22-09-2025 04:31,22-09-2025 12:53,0,8,7.5,8.37,8.37,0,0.87,0.37
39b78a04-1c08-45d5-81ec-225255576044,NP36897,84-HR-PCK-S6-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T08:30:00Z,,,0,7,7,0,0,0,0,0
3acfc5ae-9500-4bef-b860-7d3cf7aaf35e,NP36898,286-BH-HJP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
94414ecf-7587-4e83-89ec-617e5ed39f62,NP36899,121-AP-KDR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 01:34,22-09-2025 10:39,0,9,8.5,9.07,9.07,0,0.57,0.07
d3c963ba-6c57-4751-b6dd-91e7784bf410,NP36900,50-TN-NVL-VDL-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T12:00:00Z,22-09-2025 04:36,22-09-2025 12:44,0,8,7.5,8.13,8.13,0,0.63,0.13
1c1bef0b-86a1-4019-a675-101d71ab2c2a,NP36901,80-TN-CHE-PLV-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:26,22-09-2025 14:35,0,9,9,8.15,8.15,0,0,0
4e368615-de9e-4f4e-9eea-fa3506ca8503,NP36902,607-HR-PNP-KPA-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
8506e09c-3b09-4758-9b37-2eb26eeb8d59,NP36903,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:53,22-09-2025 13:06,0,9,9,9.21,8.43,0.78,0,0.21
8bc10670-5d91-4030-a44c-a23d5f119c4f,NP36904,68-UP-GZB-VSH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T08:30:00Z,22-09-2025 02:08,22-09-2025 08:57,0,6,5.5,6.82,6.82,0,1.32,0.82
66e6f459-9776-4ce5-ba00-54da18724f09,NP36905,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 12:32,0,9,9,8.54,7.35,1.19,0,0
a391e169-4e28-429f-8f05-99b4a76f953d,NP36906,313-KA-BLR-YWP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
a3f81fdb-0d77-4e81-8491-99592b799738,NP36907,350-HR-PCK-NSB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T15:30:00Z,22-09-2025 06:13,22-09-2025 18:41,0,9,8.5,12.47,12.47,0,3.97,3.47
24a48439-7e6a-4e46-9cf1-e891f1f26bf6,NP36908,16-DL-MAX-PPG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:35,22-09-2025 08:46,0,9,9,6.18,6.18,0,0,0
6e08db65-2492-422b-9405-9b05b7533aab,NP36909,54-TN-CMB-GPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 02:59,22-09-2025 14:02,0,9,8.5,11.05,11.05,0,2.55,2.05
e6e3175d-c721-416d-b73c-afceb5c83619,NP36910,493-KA-MGD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:32,22-09-2025 13:35,0,9,9,9.05,9.05,0,0.05,0.05
15a4437b-7888-433f-9ba7-47c92cc41e9d,NP36911,90-AP-RJY-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:25,22-09-2025 15:42,0,9,9,9.28,9.28,0,0.28,0.28
b629f541-9e0b-4216-b124-2212c43593a9,NP36912,410-KA-SUL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:30:00Z,2025-09-22T16:30:00Z,,,0,9,8.5,0,0,0,0,0
0149cc5e-2dcc-4f8d-b7fa-23382cc6b82a,NP36913,90-AP-RJY-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:25,22-09-2025 15:41,0,9,9,9.27,9.27,0,0.27,0.27
0618cee6-75e0-4988-9201-cc90d879d4d4,NP36914,114-AP-KRN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:12,22-09-2025 09:16,0,9,9,9.06,9.06,0,0.06,0.06
3740ac96-64f0-4a85-984b-36501cbbf3c0,NP36915,120-AP-VZG-PPP2-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:55,22-09-2025 10:05,0,9,9,9.17,9.17,0,0.17,0.17
7eadb1b1-4e6e-4cd8-abcf-24701563ae99,NP36916,120-AP-VZG-PPP2-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:25,22-09-2025 15:58,0,9,9,9.54,9.54,0,0.54,0.54
4f1dbc63-8603-4155-b0f2-1fa609b9e0d2,NP36917,26-UP-LCK-ALB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:33,22-09-2025 16:42,0,9,9,9.14,9.14,0,0.14,0.14
77b6994c-1add-49ca-b712-a039f90411fa,NP36918,604-AS-GLP-BNR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
8479e39e-4df8-4a1b-90d6-ba99133f03bb,NP36919,251-BH-BKA-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:30:00Z,2025-09-22T14:30:00Z,22-09-2025 02:25,22-09-2025 15:12,0,9,8.5,12.78,12.78,0,4.28,3.78
25c6b44f-6527-4ac3-93bf-e68956aeaaaa,NP36920,243-AP-ELR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T11:30:00Z,22-09-2025 05:10,22-09-2025 13:20,0,8,7.5,8.17,8.17,0,0.67,0.17
83a47cbc-32d6-4549-80c7-4248d3136581,NP36921,560-TS-SPT-JDS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:10,22-09-2025 14:00,0,9,9,9.83,9.83,0,0.83,0.83
865ec89a-ca4f-4860-890d-ecc2c6dcc9b6,NP36922,17-UK-DDN-RRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
91332175-b1f7-42cb-9ea2-52d777339dd3,NP36923,236-MH-NGP-SBD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:30,22-09-2025 10:34,0,9,9,9.05,9.05,0,0.05,0.05
ade0c172-f273-40b8-8d83-3a0c2cb98159,NP36924,295-GJ-MSH-MTS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:46,22-09-2025 13:40,0,9,9,8.9,8.9,0,0,0
4bbb2987-955d-47cd-bdb7-aa62fd44cf4f,NP36925,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
e4ee3576-cc76-4221-bd2e-d273689e18f8,NP36926,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:55,22-09-2025 12:39,0,9,9,8.73,6.92,1.81,0,0
e4444030-76a2-49d6-9e34-4a2b89a469ea,NP36927,603-UP-SHP-SPN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
9c1b5e13-3eec-44b2-9def-3a42c2d3c2ae,NP36928,583-TN-CMB-KDM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
1b6e417d-5456-40ab-a0f8-e4a38f3fb572,NP36929,294-TN-KNJ-ASN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 08:13,22-09-2025 17:21,0,9,9,9.13,9.13,0,0.13,0.13
59e8baf4-c67e-4526-82c1-20091b7cf21a,NP36930,559-CG-BSP-NRR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:42,22-09-2025 13:46,0,9,9,10.07,10.07,0,1.07,1.07
0894a602-2b77-424f-9fb4-37efbfaa3a4e,NP36931,68-UP-GZB-VSH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T08:30:00Z,,,0,6,5.5,0,0,0,0,0
bb312b95-6147-45b5-9b2e-925d3e1f9229,NP36932,575-GJ-PNU-DHY-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:30,22-09-2025 12:30,0,9,9,9,9,0,0,0
e1b4b91d-77af-42fc-9dcb-4b37576ecd8e,NP36933,90-AP-RJY-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:02,22-09-2025 10:05,0,9,9,9.06,9.05,0.01,0.05,0.06
0c047109-f30d-4350-9974-d5f7aaac62eb,NP36934,17-UK-DDN-RRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:31,22-09-2025 12:37,0,9,9,9.11,9.11,0,0.11,0.11
d85da7ea-868b-4634-9919-9f88d7bedc34,NP36935,582-CG-BIA-CRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
994fd8d9-1c35-476a-9a79-b330aacd40b5,NP36936,115-UK-DDN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
f3d1a4ba-d3f0-41bc-801c-7524baff3a47,NP36937,113-AP-GTR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:00:00Z,2025-09-22T15:00:00Z,22-09-2025 05:55,22-09-2025 15:00,0,9,9,9.08,9.08,0,0.08,0.08
460826bb-d3da-4758-b571-617ee044c465,NP36938,413-KA-KQZ-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:31,22-09-2025 12:50,0,9,9,9.32,9.32,0,0.32,0.32
80683b30-42e0-4730-9243-5802509eac99,NP36939,188-PB-PTA-ITR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:23,22-09-2025 15:28,0,9,9,8.09,8.09,0,0,0
118b3e57-75be-46b3-9bf5-d86ec1c653f4,NP36940,147-TS-HYD-SLP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 03:57,22-09-2025 13:29,0,9,8.5,9.53,9.53,0,1.03,0.53
23cb48c9-4174-4796-83aa-49480b91f051,NP36941,588-BH-PNA-LBR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
e388aa64-6aa7-4dcf-939d-b1c87d602a3a,NP36942,18-MH-PUN-SGV-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:58,22-09-2025 16:38,0,9,9,9.66,9.66,0,0.66,0.66
f6ba8427-5083-4e11-bc9f-94b461fc57ab,NP36943,402-KA-MWM-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
758cbada-8fc2-41dc-8db4-650a1146f6e8,NP36944,170-JH-RNC-IRB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:01,22-09-2025 13:38,0,9,9,9.62,9.62,0,0.62,0.62
06b9b002-2e6d-461b-b646-671f15a4471c,NP36945,115-UK-DDN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
ae0d5e65-ea9f-49e0-aebf-68689df1e6d3,NP36946,84-HR-PCK-S6-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T08:30:00Z,2025-09-22T16:30:00Z,22-09-2025 08:16,22-09-2025 17:00,0,8,7.5,8.73,8.73,0,1.23,0.73
3d1b37fe-e1b7-4156-8bb5-0aceaf79d022,NP36947,82-MH-MUM-KDW-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:27,22-09-2025 13:31,0,9,9,10.07,10.07,0,1.07,1.07
df8763a0-bbfd-4027-a219-e3dcc2411371,NP36948,261-HR-KKT-SPR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 11:54,,0,9,9,0,0,0,0,0
8b921fca-36d5-4649-b0ca-e96fb57be9ef,NP36949,295-GJ-MSH-MTS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:00,22-09-2025 13:50,0,9,9,10.82,10.82,0,1.82,1.82
593fb4fa-2559-4a78-899d-aa21a5cded1b,NP36950,286-BH-HJP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:38,22-09-2025 16:21,0,9,9,9.72,9.72,0,0.72,0.72
4aa3a8b1-bf1e-41ef-b15a-ce9ee0e22664,NP36951,76-UP-AZG-LCR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:39,22-09-2025 09:54,0,9,9,9.25,9.25,0,0.25,0.25
ef92518a-19b3-478a-98d0-6c63d3bf38f2,NP36952,76-UP-AZG-LCR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:14,22-09-2025 14:50,0,9,9,9.59,9.59,0,0.59,0.59
